2021-05-26 13:01:13.252565	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:01:13.268190	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:01:13.268190	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:01:26.388823	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:01:26.388823	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:13.340201	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:13.340201	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:13.340201	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:13.355826	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:26.632232	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '7', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:02:53.815505	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '7', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62'], ['1', '23', '1', '1', '1', '1', '111', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '11', '1']], []]
2021-05-26 13:03:23.281295	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '7', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:23.281295	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '7', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:31.721193	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:31.721193	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:31.721193	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:31.736816	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:03:42.383319	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '3', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:04:03.521060	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:04:03.528060	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:04:03.533060	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:04:03.538060	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.917054	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.932680	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.932680	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.948575	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.948575	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:50.948575	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:56.608830	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '20', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:13:56.624119	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '20', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
